schema_version,dataset_revision,corpus_archive_sha256,doc_id,archive_path,filename,raw_sha256,normalized_sha256,raw_bytes,normalized_chars,encoding,cleaning_version,removed_payload_count,status
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011089.txt,corpus/nas8N1011089.txt,nas8N1011089.txt,64aea62d20ff045557b1235715a2893cde397b501bd663f4c39c95d90ab5015e,2cce889f9a91f68801baed02021b7f2e341d7ff851e1c5be18859aaa60849265,2863,2827,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011095.txt,corpus/nas8N1011095.txt,nas8N1011095.txt,9afb0c5a9ee29ef8d6b4e38171a10c36dcd0d16362947e271a1f438121836207,012c4fdbfc349cd4111f4284152a81088bc5f5e376e05edcc3d371998645cd3f,4157,4134,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011178.txt,corpus/nas8N1011178.txt,nas8N1011178.txt,6a37ce27f07d100456dd2352e3d9cd472ea4855edc879b403f83f7f4bd4ca094,33bc7407ef0e762f0698bd67aadf94c7a235eee552c6e835f7596d4064f3d83e,1800,1780,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011184.txt,corpus/nas8N1011184.txt,nas8N1011184.txt,5c5a587549757b58cb97162aa6a225384f06d41d08b597d85bd19e1976411523,7ff91f475f68d6b9108dedb1f9059a9b00c31d2a896d093bf580612449282293,4042,4013,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011186.txt,corpus/nas8N1011186.txt,nas8N1011186.txt,ffdc7c7de10b3e103c6a8db29127a7caf3cd85003875ad512fdfc0d8e502b73a,99d4b92a732042add24a1450732ba06762484d5b75f8075b52e72a383d8965cc,4959,4816,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011238.txt,corpus/nas8N1011238.txt,nas8N1011238.txt,c85e1c8ec3a5162c23a8f37f5b16f14575e27f83298f704af8cd26795e85a473,a8be0aa67f7935829b73a24cfe0ef56e38c877a3ca8d7aeb9402a8d175029f64,4119,4068,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011260.txt,corpus/nas8N1011260.txt,nas8N1011260.txt,685565dadb96a5391bb28bd004e89868f07d36c9d05ef8565d830fb1b4742a7c,333a5c8fc21ddbbb285d539c2312bb9fef2c4dbfa15ac38f18b67b223f5149c0,1882,1863,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011280.txt,corpus/nas8N1011280.txt,nas8N1011280.txt,4825f3a74ad2d430c0b99447a128c64fae61781c75f5800d89753b0f2397a524,6d0ad6dd93fdc7272bb9c949b6a088e550cc8917f0fb85f9cf1391a7776c2527,1568,1543,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011285.txt,corpus/nas8N1011285.txt,nas8N1011285.txt,972e0dfbb413bfa6bcebd9f9e25d4a95232511d3a7ee59708d3a542c6b922b18,9980dd98cbde6de432b63021957b5df4d1fe3c928c51fda98299e52030d13cd5,1604,1584,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011308.txt,corpus/nas8N1011308.txt,nas8N1011308.txt,e22016492983efa9445e1f41fc9fb93013424bc89c9399988b23479b1dee8bec,057b1f87c50dde8dfc43f19b1b6b2973a82945480037d4af47c102842d5ed7a7,1998,1963,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011322.txt,corpus/nas8N1011322.txt,nas8N1011322.txt,e44aec2571d1e21212029a623816a4670f96a667006ade654b79224a4e12c239,02e51d02c43bc398cd0a6dc510fdae65569c69b091c0334e9e9f77361ae61317,5476,5441,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011374.txt,corpus/nas8N1011374.txt,nas8N1011374.txt,433851ae78a92ee339fcc020f5f6c9481d909c91983c880d9c9c73fb3dbe0b2a,0b12798f60ceab1819972c76dd2a2d839d19d6856a1a144847cd52b54eb6feb9,2022,1998,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011376.txt,corpus/nas8N1011376.txt,nas8N1011376.txt,6e5cf58c68de38728726804e3a3e5683080042c126c220f931ba4d242b13cb65,5fcfefab93f7148d7db7fd24e79e2d6eb54310e1984682987fa982b8e486821d,4691,4674,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011414.txt,corpus/nas8N1011414.txt,nas8N1011414.txt,876519ba3ce8243aab5981f63988dffb6bdbeb72ad63a74d6e3ff6c74e821c7a,66c065f39c035d1ad07120af5dd8dd5334ff22645821a47ad1ae1c95c8015d0c,1023,1008,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011435.txt,corpus/nas8N1011435.txt,nas8N1011435.txt,490b8590e435e325fb28b1c86a7e45566b3047a112cbb49205ab781bca9c9a98,e1ba3799974188f516f8947a9f52fc608c9fc3bfbc79afaae99820b1c5d200f4,7726,7558,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011447.txt,corpus/nas8N1011447.txt,nas8N1011447.txt,2d6f2bab8e3f9ae9642da2dfdc2d0425de695fcfdc5af01a88d7b3c1a262d24d,eb8ef24042ff21ed3c8c7c7d88242a6cd701bc58a6ed353c9020dcd3c8ebe404,3844,3806,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011459.txt,corpus/nas8N1011459.txt,nas8N1011459.txt,8d8bfc8302034cbb791097c4924204ca1efdf6a26e3d67aad23112031b55a1a5,5e6bca8f6640fe16944d93a7f7868a9f29d6cfd5eb5da0c978879ea1020ce96a,8419,7489,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011470.txt,corpus/nas8N1011470.txt,nas8N1011470.txt,3ce798223666eaeec084376e89231c3c8c607e6743564c06b2b6a0f64585eac0,0a85fc1fbe2684c53ae7f5f2c86ab5c06a1c801c7d5e62cb9d379acbaad3240e,7690,7388,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011522.txt,corpus/nas8N1011522.txt,nas8N1011522.txt,60608e7691c0f9e7f6fd60ee41ffdd6bc2f01573718269eb34df210cb193486b,27d29bdcea3e17c0aae398da1631b1face915d8b4638c1ee3474f6828e67ff45,887,864,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011537.txt,corpus/nas8N1011537.txt,nas8N1011537.txt,8a6d22b49dfd4ec430337791374648453f6956f41530fb1587efeb2bb11b809a,34d1384c29f686c501bf0612135f765ad774fb722cddbadf57305d7f367ab698,6776,6709,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011664.txt,corpus/nas8N1011664.txt,nas8N1011664.txt,b5e5aba85c7def94b8a500c5a25a781cca6e4d7a3e05826fed5d8cb9dd7d2832,27d425de314660a7c75b613d5273ecf557b322af3067ee62d4fa0aa51a869cd4,5786,5742,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011678.txt,corpus/nas8N1011678.txt,nas8N1011678.txt,5cc4294dba13c6858580d818c702a378b116d0e38e277162f3f7044f1d4f2aea,6e2d7f70afaaba4ec244af7f76de907023858024858850ed7c24528fa4ed11a0,3383,3353,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011683.txt,corpus/nas8N1011683.txt,nas8N1011683.txt,b0a89992958c85666f6b15561e28fe5c19e550f636ac5dcb7309369373838417,50b36541d739318f5c6323ea2b793d552fd0ac9837be33110f30373c16b04796,4995,4945,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011709.txt,corpus/nas8N1011709.txt,nas8N1011709.txt,830c3b85eb741392023111597f941ca35b3dbae95c1befdfe799414ba6887886,75bcb86b2bbd4cfcc3be4ca03aec4c7be5f5d2aa830e3d72e41b47b2b5be23be,4129,4066,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011712.txt,corpus/nas8N1011712.txt,nas8N1011712.txt,ed57b9975da41619edb6ec75f02551180d30f09080a7d5eff7a7f198122cfa15,18f8ab1e61eba11bd6da31282882cb1024eb333782bb8e2c18058636b625a9fd,4665,4617,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011740.txt,corpus/nas8N1011740.txt,nas8N1011740.txt,b8628d15d71c932f488cddae5f4f8b5bf7f0e212819f91ecd0b34f8fccc1ad0e,4cb9014d6e0af31e18a2db2d3b6a5398a2b96b069640c4829493ea2a96ed4d2d,4753,4724,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011804.txt,corpus/nas8N1011804.txt,nas8N1011804.txt,ac46e723c87dea388bedb9a8e75c1426c803c08053293ad627b7d120a797005f,d4bfc7e2779c5af2bd42d22b22e034ba3042559181d4aeebb172aeff53a7dd4f,6234,6121,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011879.txt,corpus/nas8N1011879.txt,nas8N1011879.txt,6b0862aec5daddb3f6a81cf9d52dd5fafab620cfa18e49e6bfc7212987d366cd,461547082f4799109ea9ec502c9abb708ccb4f931f1e1fd6b83d7bf8e0cae8da,7481,7442,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011892.txt,corpus/nas8N1011892.txt,nas8N1011892.txt,9dca4cd824c19d298a95ee2aebdd291d664e5afc34748c1af5d7af030dae55d1,796afcc9f0e0a81c153dae43278eaa7bf866661fb0983999a62b46007f0d4d81,2267,2237,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011912.txt,corpus/nas8N1011912.txt,nas8N1011912.txt,d56ca54f038e77ef857b7a8e569a4d440e93f66bdc8b7da41836b6157ed8bc12,a95ef9447d55fb8ed09f3319d7be61de2ff437898339ca22a63d6cac22cb3e10,2308,2286,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011928.txt,corpus/nas8N1011928.txt,nas8N1011928.txt,bac104f58bd0c70e86c61410418949bc6d6393d7c39fa0bdaa613af56c127bab,b5955c2f276967b27f827630d11fe205170e3258c2f275f98682d15c63c378b0,6958,6896,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011948.txt,corpus/nas8N1011948.txt,nas8N1011948.txt,a846852a97a9c6221cce4f4dd9fd823b08c77fd09784cd8cbe7c814e7778411e,b0c7552375902acfba47244bfa08d8c783c6f9aa0358c9c13c0b73c5e69cf4a8,2667,2632,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011974.txt,corpus/nas8N1011974.txt,nas8N1011974.txt,99a876a749ac76f6b932025f61627f92693d0eee0f53de90fea49d286888d0ec,e38e9b36253cbbcdeedf79bdcedd199d14aa42e56a5578d29310cfe2ddf6fa19,2204,2184,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1011989.txt,corpus/nas8N1011989.txt,nas8N1011989.txt,b3d55ca4d8c145b33bc2e47c0021b0b4822c720b64e701a757df4bb7a2dfc1a7,e3b63b40781d8a4d9069e0b66a3de27ac525723c07dbd51ce057511ea0f692e2,5507,5480,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012032.txt,corpus/nas8N1012032.txt,nas8N1012032.txt,b3344146fcd880d1b978771377aed3808a9f792be79f2e40fc2e602f994d9361,c7e9205a0e6134f32dbe41dd828b8697546645f7173a13fa6d65fb5502a90aaa,1140,1121,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012036.txt,corpus/nas8N1012036.txt,nas8N1012036.txt,a2a66310c58ec1c984f70017417c5ba0658b4b666f2c9e7ac2513702760246aa,93dc01c949140a0aec12f80ffb360911f736d21fcf3fb73531b2352d1ee67d31,3181,3161,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012042.txt,corpus/nas8N1012042.txt,nas8N1012042.txt,9dc7a5497942c86b4c0836fff832a5508ae484864a3df7469d5acb5569bfa8c9,5832331b17c2cb75d148984cf746485d21d6ad6a7bd81b3bad398bac754e0a86,1638,1617,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012079.txt,corpus/nas8N1012079.txt,nas8N1012079.txt,fd5fe4e827cf9a3b6c2c28b96e2a0bde4cc2e576f69bf01aae8f20f5a7c8c39e,0f50aaf070f3360b44a6d6d1c9335f7c316e1437ab7b1baf073726605b3fe6b5,2708,2677,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012133.txt,corpus/nas8N1012133.txt,nas8N1012133.txt,b56787007f96448e8195c938b436017716f03fee9022aa98f0da3da4442be044,78e9e3523725db3c0c217b50acd9c7d7815692ac7a9f6e234d8383c480f5a4d1,2201,2188,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012223.txt,corpus/nas8N1012223.txt,nas8N1012223.txt,abfdeb10bfb2bf291ce39cc913665fe11ae4437e40a4aec7a486180e57ace196,b4d7bcf57e610d433a8369e987d0f9b2e4847772736eefa38972fefca53df081,1184,1167,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012229.txt,corpus/nas8N1012229.txt,nas8N1012229.txt,3e36a2a7365aadf27d71fad444c71faac855d344d80759d4d79de5d7d7b6360d,d928e6f927f16913ed03d62a3caa59247d33f585c5c17279454576b54d3aed14,1285,1267,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012335.txt,corpus/nas8N1012335.txt,nas8N1012335.txt,32803ec9aca459f241765a69b7d448a30f2f0aec299462cfcd1e5bfb0dd52fd6,c4249fe714c88b6c18ee38c4cb65a0d1abf2f445dd35580cdf29bd96151f8995,1139,1117,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012345.txt,corpus/nas8N1012345.txt,nas8N1012345.txt,cf5a5777f229b4cf58dbb6b7f4f3b3e7eacb60b5cbe55284fdc5c75873ea6224,cc2fa793017b5180af88c69e3946398aaade9e52b2473e3562333bac0ce05f37,3941,3876,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012442.txt,corpus/nas8N1012442.txt,nas8N1012442.txt,c3784e90554b8893cd40652ad7c566f7afa9aa2c17c322e18b880769bd3840ed,760f5a08916690772cfbea53f46fdda95945ee3a8f399e574486f70681883d09,8903,8870,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012479.txt,corpus/nas8N1012479.txt,nas8N1012479.txt,ce62b630d602a024b2695f953aad027b24df98467af4aa4bf16bc9c61d38471c,b2b1d961030c7ee2dde8d54bedbe0a549223ab3e8c00288a0bd3f7059349ed45,3442,3386,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012490.txt,corpus/nas8N1012490.txt,nas8N1012490.txt,c77cea6e6705289f69884e9e70b683d5c5f056816136921431360fc86658b208,2d5a5a334b1a228dc03149850137c1eecfb983eb4ba6ae7ba462335a02f158e7,9082,8272,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012543.txt,corpus/nas8N1012543.txt,nas8N1012543.txt,7037665e9a86845d72b2cb8d69eb64dc3fc01da15d2d57518936f78cd733d425,38385b41a9d40bac03c21f2b1ff8a15d0e1427440cf607dbb480aba56087627a,3293,3251,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012547.txt,corpus/nas8N1012547.txt,nas8N1012547.txt,3014918cf362680af61892d5b6c732d99629329995c0bbb078e591f619743397,0143a67d7dbbeee32341a8a94dc8e41f3909a09509f236f78b6d2afc9797b678,2715,2694,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012580.txt,corpus/nas8N1012580.txt,nas8N1012580.txt,479b338e2ab24f50e1c4cc3ba15c39a180c980bdf3f76f3154f3e4c6d5cf49cf,e13afdce555966ddb3721ef68a39ebc89500ac40c0b44168b138f5093431e165,3592,3568,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012643.txt,corpus/nas8N1012643.txt,nas8N1012643.txt,87c9e863ef90d82e470046cf8e2ae7f414182d14c29b64f79d2226fc7dfe0f28,921f6809ce07e5e80e4166a8b42b6d1fd10ffc216342a3182d44ae1f5b15422f,5180,5151,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012710.txt,corpus/nas8N1012710.txt,nas8N1012710.txt,9cfdd57b81a906acac8141db753cb36adc2593354877cef8edd3a2ed3e59c648,b9c2eefaf11f0a20d53e4e543e7ec352d88750878146a31ead053d31155a68cc,6483,6412,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012715.txt,corpus/nas8N1012715.txt,nas8N1012715.txt,74c51cc8741d042af66cb797aefd408fbb1de6c21a6d400f8f00dd65027b65c2,91ac4c73c7e18f640a52090a05319c9b0f650702018a7b0ffe37aa7d8c669050,8037,7998,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012724.txt,corpus/nas8N1012724.txt,nas8N1012724.txt,9170e01af2b1fe47c78cfc9ad25fc218999eefac4cb90d530f9dbc1fe3ed9eda,21716ed48be5cf00cdf28628555cbc35e9fb0f0527041b38970ad878672d842e,2607,2574,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012753.txt,corpus/nas8N1012753.txt,nas8N1012753.txt,b9d7adaa49485e4c060c678d79adfdd4de0fc739da967b73819e6b1134a3f82d,20afd7bf063fab2a67b3a2175f06a558dcb95dc79a142c804fc6514327606492,6925,6831,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,c06aa287dcc1abf8db6b49b8495df095db73342d729f6451ac330785245d10be,techqa-doc:corpus/nas8N1012787.txt,corpus/nas8N1012787.txt,nas8N1012787.txt,19ca9e222fe482e1f29b488690fc629f3826fe26b6c6e58bb73f2020371806f2,890c00594e32c8c2a48038f3193ed1f67388b834ae4704e5659a6f3054f6eda0,8305,6926,utf-8,strict-utf8-nfkc-whitespace-data-uri-v1,0,ok
